order_id,product_id,customer_id,date,size,channel,price,month,day,year
1121494,5113,1402882,8/19/2022,10,Google Analytics,$175.00,8,19,2022
1121495,5031,1403049,8/16/2022,11,social_fb,$85.00,8,16,2022
1121496,5094,1402651,8/28/2022,10,email_existing,$215.00,8,28,2022
1121497,5111,1402866,8/18/2022,12,Facebook,$155.00,8,18,2022
1121498,5052,1402753,8/24/2022,8,search_google,$65.00,8,24,2022
1121499,5001,1402944,8/30/2022,9,email_newuser,$90.00,8,30,2022
1121500,5056,1402882,8/9/2022,7,GA,$65.00,8,9,2022
1121501,5111,1402594,8/18/2022,6,search_yahoo,$180.00,8,18,2022
1121502,5054,1402697,8/5/2022,8,affiliate_display,$70.00,8,5,2022
1121503,5067,1402621,8/7/2022,8,Google,$90.00,8,7,2022
1121504,5103,1402998,8/13/2022,9,social_fb,$215.00,8,13,2022
1121505,5030,1402734,8/6/2022,8,email_existing,$105.00,8,6,2022
1121506,5121,1403039,8/7/2022,8,search_google,$40.00,8,7,2022
1121507,5088,1402923,8/19/2022,6,Bing,$95.00,8,19,2022
1121508,5001,1402705,8/22/2022,9,social_fb,$95.00,8,22,2022
1121509,5111,1402795,8/3/2022,7,social_fb,$165.00,8,3,2022
1121510,5057,1402627,8/10/2022,10,email_new_user,$70.00,8,10,2022
1121511,5011,1402822,8/2/2022,8,search_google,$100.00,8,2,2022
1121512,5116,1402560,8/6/2022,9,email_existing,$180.00,8,6,2022
1121513,5068,1402935,8/6/2022,6,search_yahoo,$95.00,8,6,2022
1121514,5050,1402872,8/10/2022,11,email_new_user,$80.00,8,10,2022
1121515,5125,1403080,8/23/2022,7,email_new_user,$40.00,8,23,2022
1121516,5007,1402690,8/14/2022,6,email_new_user,$60.00,8,14,2022
1121517,5056,1402568,8/15/2022,11,social_fb,$60.00,8,15,2022
1121518,5139,1402779,8/4/2022,10,search_google,$55.00,8,4,2022
1121519,5122,1403007,8/9/2022,10,email_existing,$35.00,8,9,2022
1121520,5022,1403043,8/16/2022,8,affiliate_text,$90.00,8,16,2022
1121521,5079,1402839,8/12/2022,5,Google Analytics,$115.00,8,12,2022
1121522,5037,1402784,8/4/2022,8,email_existing,$65.00,8,4,2022
1121523,5075,1402587,8/13/2022,6,search_google,$95.00,8,13,2022
1121524,5082,1402759,8/8/2022,10,email_new_user,$75.00,8,8,2022
1121525,5034,1402785,8/23/2022,11,social_fb,$210.00,8,23,2022
1121526,5029,1402841,8/4/2022,8,social_tiktok,$100.00,8,4,2022
1121527,5077,1402545,8/17/2022,5,FB,$120.00,8,17,2022
1121528,5079,1402610,8/6/2022,9,email_new_user,$105.00,8,6,2022
1121529,5068,1402986,8/7/2022,8,affiliate_text,$95.00,8,7,2022
1121530,5134,1403035,8/15/2022,7,FB,$30.00,8,15,2022
1121531,5006,1402863,8/26/2022,13,Bing,$80.00,8,26,2022
1121532,5056,1402529,8/5/2022,10,social_twitter,$70.00,8,5,2022
1121533,5023,1402841,8/13/2022,11,social_twitter,$55.00,8,13,2022
1121534,5084,1402661,8/13/2022,11,search_google,$80.00,8,13,2022
1121535,5126,1402794,8/21/2022,8,search_google,$50.00,8,21,2022
1121536,5090,1402873,8/29/2022,9,search_bing,$65.00,8,29,2022
1121537,5023,1403064,8/27/2022,15,affiliate_display,$55.00,8,27,2022
1121538,5089,1402845,8/13/2022,7,email_new_user,$185.00,8,13,2022
1121539,5121,1402864,8/14/2022,8,Twitter,$40.00,8,14,2022
1121540,5103,1403016,8/19/2022,8,email_newuser,$250.00,8,19,2022
1121541,5137,1402931,8/12/2022,12,email_existing,$30.00,8,12,2022
1121542,5048,1403088,8/27/2022,5,GA,$190.00,8,27,2022
1121543,5050,1402659,8/9/2022,8,email_newuser,$90.00,8,9,2022
1121544,5102,1402715,8/16/2022,5,social_fb,$175.00,8,16,2022
1121545,5018,1402530,8/19/2022,9,email_existing,$90.00,8,19,2022
1121546,5033,1402595,8/25/2022,8,search_google,$90.00,8,25,2022
1121547,5052,1402813,8/17/2022,10,Google,$70.00,8,17,2022
1121548,5098,1402539,8/22/2022,7,Google,$225.00,8,22,2022
1121549,5098,1402863,8/26/2022,9,email_new_user,$210.00,8,26,2022
1121550,5062,1402585,8/22/2022,5,email_new_user,$110.00,8,22,2022
1121551,5019,1402788,8/8/2022,7,search_bing,$85.00,8,8,2022
1121552,5049,1402626,8/22/2022,6,GA,$50.00,8,22,2022
1121553,5136,1403003,8/13/2022,12,search_bing,$35.00,8,13,2022
1121554,5041,1403045,8/20/2022,10,email_existing,$215.00,8,20,2022
1121555,5059,1403025,8/17/2022,7,social_twitter,$80.00,8,17,2022
1121556,5121,1403096,9/8/2022,12,social_twitter,$40.00,9,8,2022
1121557,5068,1402801,9/16/2022,7,affiliate_display,$95.00,9,16,2022
1121558,5047,1402612,9/15/2022,9,affiliate_display,$70.00,9,15,2022
1121559,5109,1402981,9/27/2022,6,search_bing,$190.00,9,27,2022
1121560,5122,1402895,9/9/2022,10,TikTok,$35.00,9,9,2022
1121561,5108,1402881,9/24/2022,8,email_new_user,$240.00,9,24,2022
1121562,5070,1402757,9/22/2022,9,social_twitter,$120.00,9,22,2022
1121563,5028,1402884,9/20/2022,8,affiliate_display,$65.00,9,20,2022
1121564,5108,1402952,9/14/2022,12,social_fb,$225.00,9,14,2022
1121565,5047,1402821,9/30/2022,6,search_google,$70.00,9,30,2022
1121566,5063,1402845,9/2/2022,6,Google,$80.00,9,2,2022
1121567,5117,1402968,9/22/2022,10,social_fb,$65.00,9,22,2022
1121568,5109,1402871,9/12/2022,9,social_tiktok,$190.00,9,12,2022
1121569,5133,1402957,9/21/2022,10,email_new_user,$30.00,9,21,2022
1121570,5015,1402837,9/8/2022,9,Yahoo,$70.00,9,8,2022
1121571,5093,1402710,9/6/2022,10,affiliate_text,$45.00,9,6,2022
1121572,5103,1403101,9/4/2022,9,email_existing,$230.00,9,4,2022
1121573,5113,1402686,9/30/2022,8,affiliate_display,$160.00,9,30,2022
1121574,5012,1403044,9/30/2022,8,social_fb,$85.00,9,30,2022
1121575,5039,1402730,9/4/2022,7,GA,$195.00,9,4,2022
1121576,5116,1402624,9/23/2022,11,Bing,$195.00,9,23,2022
1121577,5123,1402756,9/27/2022,9,GA,$55.00,9,27,2022
1121578,5033,1402655,9/6/2022,9,email_existing,$85.00,9,6,2022
1121579,5011,1402804,9/1/2022,9,google_search,$95.00,9,1,2022
1121580,5073,1402980,9/23/2022,7,search_google,$55.00,9,23,2022
1121581,5054,1402746,9/2/2022,9,Google Analytics,$80.00,9,2,2022
1121582,5106,1402859,9/14/2022,6,social_fb,$185.00,9,14,2022
1121583,5065,1402620,9/4/2022,10,email_existing,$110.00,9,4,2022
1121584,5130,1402903,9/12/2022,11,social_fb,$55.00,9,12,2022
1121585,5100,1403075,9/7/2022,5,affiliate_text,$200.00,9,7,2022
1121586,5010,1402692,9/4/2022,12,affiliate_display,$80.00,9,4,2022
1121587,5026,1402997,9/1/2022,9,search_google,$95.00,9,1,2022
1121588,5101,1403096,9/15/2022,8,email_existing,$205.00,9,15,2022
1121589,5133,1402645,9/21/2022,10,email_existing,$35.00,9,21,2022
1121590,5063,1403052,9/22/2022,12,Google,$90.00,9,22,2022
1121591,5130,1402614,9/23/2022,9,affiliate_text,$60.00,9,23,2022
1121592,5027,1402713,9/28/2022,10,affiliate_display,$110.00,9,28,2022
1121593,5121,1403098,9/26/2022,8,affiliate_text,$45.00,9,26,2022
1121594,5097,1402584,9/17/2022,8,Bing,$200.00,9,17,2022
1121595,5121,1402561,9/8/2022,7,Facebook Ads,$40.00,9,8,2022
1121596,5120,1402991,9/27/2022,6,GA,$50.00,9,27,2022
1121597,5071,1402817,9/7/2022,12,search_google,$50.00,9,7,2022
1121598,5069,1402810,9/5/2022,10,search_yahoo,$95.00,9,5,2022
1121599,5057,1402914,9/4/2022,5,social_tiktok,$75.00,9,4,2022
1121600,5083,1402833,9/1/2022,5,search_google,$95.00,9,1,2022
1121601,5017,1403065,9/25/2022,11,search_bing,$100.00,9,25,2022
1121602,5081,1402893,9/10/2022,6,Google Analytics,$75.00,9,10,2022
1121603,5123,1402598,9/7/2022,12,search_google,$50.00,9,7,2022
1121604,5124,1402691,9/29/2022,11,FB,$60.00,9,29,2022
1121605,5070,1402802,9/30/2022,7,social_tiktok,$120.00,9,30,2022
1121606,5091,1402586,9/25/2022,9,email_existing,$245.00,9,25,2022
1121607,5039,1402866,9/24/2022,8,affiliate_display,$180.00,9,24,2022
1121608,5045,1402938,9/4/2022,11,social_tiktok,$130.00,9,4,2022
1121609,5022,1402747,9/1/2022,10,affiliate_display,$100.00,9,1,2022
1121610,5042,1402956,9/17/2022,9,email_existing,$70.00,9,17,2022
1121611,5059,1403056,9/9/2022,8,email_existing,$70.00,9,9,2022
1121612,5011,1402910,9/27/2022,10,email_existing,$100.00,9,27,2022
1121613,5053,1402560,9/24/2022,11,Facebook Ads,$95.00,9,24,2022
1121614,5026,1402748,9/2/2022,10,Google,$100.00,9,2,2022
1121615,5074,1402634,9/17/2022,7,search_yahoo,$135.00,9,17,2022
1121616,5003,1403077,9/22/2022,12,Google Analytics,$100.00,9,22,2022
1121617,5108,1402644,9/20/2022,7,GA,$205.00,9,20,2022
1121618,5132,1402727,9/12/2022,11,email_existing,$30.00,9,12,2022
1121619,5025,1402792,9/15/2022,10,Yahoo,$95.00,9,15,2022
1121620,5066,1402724,9/30/2022,7,search_google,$70.00,9,30,2022
1121621,5118,1402709,9/18/2022,12,search_google,$50.00,9,18,2022
1121622,5103,1402654,9/2/2022,8,affiliate_text,$215.00,9,2,2022
1121623,5051,1402867,9/17/2022,9,social_fb,$70.00,9,17,2022
1121624,5043,1402529,9/16/2022,11,email_newuser,$210.00,9,16,2022
1121625,5002,1402971,9/30/2022,7,search_bing,$95.00,9,30,2022
1121626,5081,1402659,9/23/2022,9,search_google,$85.00,9,23,2022
1121627,5050,1402609,9/21/2022,7,search_google,$80.00,9,21,2022
1121628,5089,1402746,9/8/2022,7,email_existing,$170.00,9,8,2022
1121629,5108,1402682,9/1/2022,7,email_existing,$205.00,9,1,2022
1121630,5084,1402705,9/27/2022,7,social_fb,$85.00,9,27,2022
1121631,5115,1402741,9/19/2022,8,email_existing,$180.00,9,19,2022
1121632,5077,1402745,9/11/2022,8,affiliate_text,$110.00,9,11,2022
1121633,5012,1402699,9/18/2022,7,search_google,$70.00,9,18,2022
1121634,5126,1402593,9/10/2022,10,search_google,$45.00,9,10,2022
1121635,5034,1402662,9/2/2022,8,social_fb,$245.00,9,2,2022
1121636,5061,1403075,9/15/2022,8,search_google,$80.00,9,15,2022
1121637,5138,1402839,9/13/2022,8,email_new_user,$40.00,9,13,2022
1121638,5049,1402721,9/29/2022,10,search_bing,$50.00,9,29,2022
1121639,5001,1402817,9/8/2022,11,affiliate_display,$90.00,9,8,2022
1121640,5089,1402617,9/17/2022,11,email_new_user,$185.00,9,17,2022
1121641,5070,1402942,9/8/2022,8,affiliate_text,$130.00,9,8,2022
1121642,5049,1402683,9/2/2022,7,search_google,$60.00,9,2,2022
1121643,5098,1403089,9/24/2022,8,email_existing,$210.00,9,24,2022
1121644,5103,1402779,9/20/2022,9,Google Analytics,$250.00,9,20,2022
1121645,5047,1402846,9/9/2022,7,email_existing,$80.00,9,9,2022
1121646,5029,1403101,9/11/2022,8,search_google,$100.00,9,11,2022
1121647,5066,1403066,9/4/2022,7,email_existing,$75.00,9,4,2022
1121648,5082,1402985,9/11/2022,10,social_fb,$70.00,9,11,2022
1121649,5061,1402679,10/26/2022,7,email_new_user,$70.00,10,26,2022
1121650,5017,1402713,10/17/2022,8,email_existing,$105.00,10,17,2022
1121651,5101,1402664,10/10/2022,6,Bing,$205.00,10,10,2022
1121652,5091,1402789,10/10/2022,8,affiliate_text,$210.00,10,10,2022
1121653,5047,1402983,10/17/2022,10,social_fb,$70.00,10,17,2022
1121654,5034,1402927,10/5/2022,8,email_new_user,$225.00,10,5,2022
1121655,5063,1402894,10/9/2022,6,search_google,$90.00,10,9,2022
1121656,5044,1403006,10/25/2022,8,social_fb,$80.00,10,25,2022
1121657,5103,1403081,10/1/2022,10,search_bing,$250.00,10,1,2022
1121658,5083,1402607,10/4/2022,10,email_new_user,$105.00,10,4,2022
1121659,5049,1403088,10/24/2022,11,Bing,$60.00,10,24,2022
1121660,5105,1403037,10/25/2022,5,social_fb,$210.00,10,25,2022
1121661,5048,1402853,10/7/2022,10,email_existing,$190.00,10,7,2022
1121662,5079,1402593,10/30/2022,10,search_google,$105.00,10,30,2022
1121663,5126,1402833,10/1/2022,9,social_fb,$50.00,10,1,2022
1121664,5026,1402866,10/22/2022,10,social_fb,$95.00,10,22,2022
1121665,5130,1403064,10/5/2022,9,search_google,$55.00,10,5,2022
1121666,5025,1402551,10/22/2022,10,email_existing,$100.00,10,22,2022
1121667,5084,1403038,10/3/2022,5,Twitter,$95.00,10,3,2022
1121668,5105,1403083,10/16/2022,11,Facebook,$190.00,10,16,2022
1121669,5038,1402759,10/9/2022,8,Google Analytics,$165.00,10,9,2022
1121670,5131,1402585,10/12/2022,12,search_google,$60.00,10,12,2022
1121671,5112,1402691,10/20/2022,9,search_bing,$155.00,10,20,2022
1121672,5038,1402588,10/20/2022,10,email_existing,$195.00,10,20,2022
1121673,5075,1402785,10/15/2022,9,affiliate_display,$90.00,10,15,2022
1121674,5077,1403036,10/18/2022,8,search_google,$120.00,10,18,2022
1121675,5101,1402816,10/17/2022,5,search_google,$220.00,10,17,2022
1121676,5049,1402600,10/18/2022,13,search_google,$50.00,10,18,2022
1121677,5076,1402623,10/18/2022,9,TikTok,$100.00,10,18,2022
1121678,5118,1402693,10/23/2022,10,search_google,$50.00,10,23,2022
1121679,5080,1403014,10/19/2022,9,google_search,$120.00,10,19,2022
1121680,5006,1402861,10/6/2022,11,email_existing,$75.00,10,6,2022
1121681,5026,1402595,10/16/2022,6,search_google,$110.00,10,16,2022
1121682,5114,1402762,10/6/2022,10,google_search,$150.00,10,6,2022
1121683,5033,1403042,10/18/2022,8,Google,$95.00,10,18,2022
1121684,5107,1403079,10/16/2022,9,Google,$230.00,10,16,2022
1121685,5106,1402555,10/31/2022,11,google_search,$200.00,10,31,2022
1121686,5073,1402708,10/8/2022,7,email_existing,$50.00,10,8,2022
1121687,5014,1402772,10/1/2022,8,Bing,$80.00,10,1,2022
1121688,5053,1402770,10/18/2022,5,social_tiktok,$105.00,10,18,2022
1121689,5030,1402839,10/8/2022,11,email_existing,$90.00,10,8,2022
1121690,5024,1402932,10/5/2022,7,social_fb,$115.00,10,5,2022
1121691,5049,1402945,10/11/2022,10,social_twitter,$50.00,10,11,2022
1121692,5011,1402872,10/29/2022,10,affiliate_text,$95.00,10,29,2022
1121693,5007,1402684,10/4/2022,7,Bing,$55.00,10,4,2022
1121694,5098,1402775,10/1/2022,9,search_google,$195.00,10,1,2022
1121695,5008,1402794,10/1/2022,11,Bing,$115.00,10,1,2022
1121696,5107,1402814,10/6/2022,9,affiliate_text,$230.00,10,6,2022
1121697,5012,1402572,10/11/2022,7,email_existing,$85.00,10,11,2022
1121698,5090,1402691,10/12/2022,11,email_new_user,$75.00,10,12,2022
1121699,5096,1402922,10/14/2022,9,search_bing,$220.00,10,14,2022
1121700,5109,1402849,10/26/2022,9,Twitter,$190.00,10,26,2022
1121701,5035,1402628,10/31/2022,11,Google,$70.00,10,31,2022
1121702,5051,1402600,10/14/2022,8,email_new_user,$80.00,10,14,2022
1121703,5029,1403102,10/14/2022,7,email_existing,$120.00,10,14,2022
1121704,5006,1402871,10/29/2022,9,social_tiktok,$75.00,10,29,2022
1121705,5097,1402534,10/26/2022,5,search_bing,$185.00,10,26,2022
1121706,5026,1402936,10/15/2022,8,social_fb,$100.00,10,15,2022
1121707,5100,1402806,10/29/2022,11,social_fb,$170.00,10,29,2022
1121708,5108,1402689,10/15/2022,10,affiliate_display,$205.00,10,15,2022
1121709,5039,1402594,10/10/2022,10,Google,$165.00,10,10,2022
1121710,5057,1402816,10/3/2022,9,FB,$85.00,10,3,2022
1121711,5137,1403037,10/6/2022,8,email_existing,$30.00,10,6,2022
1121712,5011,1402560,10/21/2022,8,search_google,$95.00,10,21,2022
1121713,5139,1402750,10/27/2022,7,search_google,$60.00,10,27,2022
1121714,5015,1402673,10/11/2022,9,google_search,$75.00,10,11,2022
1121715,5049,1403024,10/18/2022,9,affiliate_text,$55.00,10,18,2022
1121716,5026,1402769,10/6/2022,8,email_newuser,$110.00,10,6,2022
1121717,5088,1403089,10/2/2022,6,TikTok,$90.00,10,2,2022
1121718,5101,1402566,10/21/2022,9,search_google,$220.00,10,21,2022
1121719,5104,1402999,10/2/2022,10,social_twitter,$220.00,10,2,2022
1121720,5069,1402690,10/22/2022,10,email_existing,$110.00,10,22,2022
1121721,5077,1402745,10/1/2022,5,affiliate_display,$120.00,10,1,2022
1121722,5130,1402769,10/22/2022,10,Google Analytics,$55.00,10,22,2022
1121723,5092,1402878,10/8/2022,8,search_google,$180.00,10,8,2022
1121724,5100,1402571,10/31/2022,8,search_google,$185.00,10,31,2022
1121725,5089,1402901,10/5/2022,9,Bing,$170.00,10,5,2022
1121726,5001,1402989,10/8/2022,9,email_new_user,$105.00,10,8,2022
1121727,5066,1402798,10/6/2022,9,search_google,$75.00,10,6,2022
1121728,5015,1402793,10/6/2022,9,email_existing,$75.00,10,6,2022
1121729,5032,1402967,10/22/2022,11,email_new_user,$105.00,10,22,2022
1121730,5049,1402890,10/15/2022,9,social_fb,$55.00,10,15,2022
1121731,5130,1403097,10/16/2022,9,social_fb,$55.00,10,16,2022
1121732,5018,1403006,10/3/2022,11,search_google,$75.00,10,3,2022
1121733,5046,1402602,10/22/2022,12,Google,$45.00,10,22,2022
1121734,5116,1402803,10/5/2022,9,email_existing,$195.00,10,5,2022
1121735,5016,1402602,10/19/2022,12,Google,$55.00,10,19,2022
1121736,5062,1402991,10/12/2022,9,social_tiktok,$120.00,10,12,2022
1121737,5123,1402919,10/3/2022,11,email_existing,$55.00,10,3,2022
1121738,5133,1402726,10/4/2022,7,social_tiktok,$35.00,10,4,2022
1121739,5099,1402757,10/1/2022,5,email_new_user,$225.00,10,1,2022
1121740,5001,1403068,10/22/2022,12,search_google,$95.00,10,22,2022
1121741,5011,1402613,10/3/2022,7,search_google,$95.00,10,3,2022
1121742,5016,1402920,10/5/2022,8,search_google,$60.00,10,5,2022
1121743,5108,1402877,10/4/2022,6,email_existing,$225.00,10,4,2022
1121744,5095,1402835,10/10/2022,8,email_new_user,$180.00,10,10,2022
1121745,5052,1402705,10/11/2022,10,email_existing,$75.00,10,11,2022
1121746,5001,1403056,10/19/2022,9,affiliate_text,$95.00,10,19,2022
1121747,5030,1402980,10/2/2022,10,Facebook,$105.00,10,2,2022
1121748,5055,1402980,10/26/2022,13,email_existing,$235.00,10,26,2022
1121749,5055,1402669,11/27/2022,5,affiliate_text,$200.00,11,27,2022
1121750,5040,1402739,11/29/2022,5,affiliate_display,$85.00,11,29,2022
1121751,5027,1403059,11/14/2022,5,email_newuser,$110.00,11,14,2022
1121752,5045,1403021,11/12/2022,9,GA,$130.00,11,12,2022
1121753,5076,1402780,11/12/2022,8,search_google,$120.00,11,12,2022
1121754,5053,1403013,11/27/2022,10,search_google,$105.00,11,27,2022
1121755,5067,1402846,11/11/2022,6,affiliate_text,$105.00,11,11,2022
1121756,5140,1403009,11/6/2022,6,search_yahoo,$40.00,11,6,2022
1121757,5090,1403076,11/11/2022,7,email_existing,$65.00,11,11,2022
1121758,5069,1402601,11/12/2022,8,social_fb,$105.00,11,12,2022
1121759,5058,1402675,11/21/2022,7,social_fb,$95.00,11,21,2022
1121760,5001,1402573,11/28/2022,12,social_twitter,$95.00,11,28,2022
1121761,5095,1402872,11/13/2022,8,email_existing,$195.00,11,13,2022
1121762,5080,1402644,11/17/2022,10,social_fb,$100.00,11,17,2022
1121763,5053,1403034,11/10/2022,8,email_existing,$105.00,11,10,2022
1121764,5124,1402986,11/22/2022,11,social_tiktok,$60.00,11,22,2022
1121765,5028,1402927,11/1/2022,7,email_existing,$70.00,11,1,2022
1121766,5111,1402607,11/16/2022,9,affiliate_text,$155.00,11,16,2022
1121767,5036,1402714,11/5/2022,10,search_google,$230.00,11,5,2022
1121768,5006,1402644,11/20/2022,8,social_fb,$80.00,11,20,2022
1121769,5014,1403098,11/28/2022,8,search_bing,$65.00,11,28,2022
1121770,5063,1402906,11/7/2022,9,search_google,$95.00,11,7,2022
1121771,5058,1402796,11/12/2022,8,google_search,$90.00,11,12,2022
1121772,5005,1402648,11/23/2022,11,search_google,$130.00,11,23,2022
1121773,5137,1402799,11/1/2022,9,social_tiktok,$25.00,11,1,2022
1121774,5123,1402608,11/25/2022,11,email_existing,$50.00,11,25,2022
1121775,5121,1402644,11/3/2022,8,email_existing,$45.00,11,3,2022
1121776,5124,1402577,11/28/2022,12,google_search,$70.00,11,28,2022
1121777,5037,1402968,11/13/2022,9,email_existing,$80.00,11,13,2022
1121778,5084,1402707,11/26/2022,10,email_existing,$85.00,11,26,2022
1121779,5018,1402878,11/15/2022,10,Google Analytics,$80.00,11,15,2022
1121780,5105,1402731,11/7/2022,7,search_google,$210.00,11,7,2022
1121781,5140,1403080,11/23/2022,10,affiliate_display,$45.00,11,23,2022
1121782,5118,1402888,11/3/2022,5,search_google,$55.00,11,3,2022
1121783,5003,1402563,11/30/2022,7,social_fb,$110.00,11,30,2022
1121784,5133,1402788,11/15/2022,5,email_existing,$30.00,11,15,2022
1121785,5055,1402583,11/2/2022,7,email_new_user,$235.00,11,2,2022
1121786,5098,1402867,11/17/2022,7,Yahoo,$225.00,11,17,2022
1121787,5056,1402989,11/5/2022,11,email_new_user,$65.00,11,5,2022
1121788,5094,1402641,11/11/2022,9,email_existing,$230.00,11,11,2022
1121789,5135,1403031,11/3/2022,9,email_existing,$30.00,11,3,2022
1121790,5067,1402688,11/30/2022,7,TikTok,$95.00,11,30,2022
1121791,5075,1402632,11/5/2022,10,search_google,$90.00,11,5,2022
1121792,5094,1402855,11/3/2022,10,email_existing,$215.00,11,3,2022
1121793,5070,1403050,11/12/2022,6,search_google,$110.00,11,12,2022
1121794,5057,1402658,11/15/2022,5,search_google,$75.00,11,15,2022
1121795,5067,1402787,11/17/2022,7,email_existing,$90.00,11,17,2022
1121796,5026,1402920,11/17/2022,8,search_google,$95.00,11,17,2022
1121797,5041,1402654,11/2/2022,9,social_fb,$230.00,11,2,2022
1121798,5062,1402994,11/27/2022,7,social_fb,$110.00,11,27,2022
1121799,5109,1402831,11/14/2022,6,search_google,$205.00,11,14,2022
1121800,5022,1402725,11/6/2022,8,email_existing,$90.00,11,6,2022
1121801,5074,1402546,11/8/2022,7,google_search,$125.00,11,8,2022
1121802,5127,1402968,11/1/2022,6,Google Analytics,$40.00,11,1,2022
1121803,5127,1402593,11/28/2022,9,email_new_user,$40.00,11,28,2022
1121804,5016,1403054,11/9/2022,10,email_existing,$55.00,11,9,2022
1121805,5139,1402940,11/13/2022,10,Bing,$65.00,11,13,2022
1121806,5137,1402865,11/4/2022,11,email_existing,$30.00,11,4,2022
1121807,5078,1402961,11/11/2022,7,affiliate_text,$80.00,11,11,2022
1121808,5008,1402912,11/14/2022,11,email_existing,$125.00,11,14,2022
1121809,5017,1403040,11/9/2022,5,affiliate_display,$115.00,11,9,2022
1121810,5105,1402827,11/1/2022,4,email_new_user,$190.00,11,1,2022
1121811,5115,1402648,11/11/2022,6,search_google,$165.00,11,11,2022
1121812,5033,1402906,11/4/2022,10,email_existing,$90.00,11,4,2022
1121813,5029,1402892,11/29/2022,9,search_google,$120.00,11,29,2022
1121814,5123,1403020,11/24/2022,11,Google,$60.00,11,24,2022
1121815,5017,1403022,11/13/2022,8,search_google,$105.00,11,13,2022
1121816,5022,1402740,11/25/2022,10,Google,$90.00,11,25,2022
1121817,5071,1402852,11/3/2022,9,social_tiktok,$60.00,11,3,2022
1121818,5127,1402891,11/21/2022,9,FB,$45.00,11,21,2022
1121819,5107,1402998,11/14/2022,5,search_bing,$200.00,11,14,2022
1121820,5027,1402941,11/8/2022,10,affiliate_display,$130.00,11,8,2022
1121821,5037,1402523,11/17/2022,10,email_new_user,$70.00,11,17,2022
1121822,5109,1402644,11/13/2022,5,affiliate_display,$190.00,11,13,2022
1121823,5098,1402801,11/29/2022,9,email_existing,$225.00,11,29,2022
1121824,5124,1402857,11/9/2022,9,Twitter,$60.00,11,9,2022
1121825,5079,1402824,11/9/2022,8,email_newuser,$105.00,11,9,2022
1121826,5018,1402598,11/24/2022,9,search_bing,$80.00,11,24,2022
1121827,5014,1402579,11/5/2022,11,email_new_user,$80.00,11,5,2022
1121828,5097,1402698,11/30/2022,7,affiliate_text,$200.00,11,30,2022
1121829,5040,1402791,11/8/2022,8,social_twitter,$90.00,11,8,2022
1121830,5122,1402704,11/5/2022,11,google_search,$40.00,11,5,2022
1121831,5032,1402713,11/19/2022,11,email_existing,$100.00,11,19,2022
1121832,5091,1402814,11/12/2022,9,email_newuser,$210.00,11,12,2022
1121833,5026,1402664,11/23/2022,7,email_existing,$100.00,11,23,2022
1121834,5009,1402605,11/27/2022,10,social_tiktok,$70.00,11,27,2022
1121835,5114,1402925,12/21/2022,10,email_existing,$160.00,12,21,2022
1121836,5016,1402899,12/11/2022,11,search_google,$55.00,12,11,2022
1121837,5046,1402980,12/6/2022,11,social_tiktok,$50.00,12,6,2022
1121838,5077,1403046,12/12/2022,7,google_search,$120.00,12,12,2022
1121839,5118,1403024,12/30/2022,14,social_tiktok,$50.00,12,30,2022
1121840,5030,1402560,12/12/2022,11,search_google,$95.00,12,12,2022
1121841,5091,1402963,12/25/2022,6,email_existing,$210.00,12,25,2022
1121842,5062,1403093,12/24/2022,10,social_fb,$120.00,12,24,2022
1121843,5000,1402794,12/17/2022,9,Google Analytics,$100.00,12,17,2022
1121844,5118,1402976,12/19/2022,8,email_existing,$60.00,12,19,2022
1121845,5132,1402956,12/25/2022,6,email_existing,$30.00,12,25,2022
1121846,5014,1402619,12/12/2022,11,search_google,$70.00,12,12,2022
1121847,5078,1402992,12/15/2022,13,email_new_user,$80.00,12,15,2022
1121848,5095,1402901,12/16/2022,8,affiliate_text,$210.00,12,16,2022
1121849,5029,1402683,12/7/2022,9,search_google,$110.00,12,7,2022
1121850,5098,1402825,12/5/2022,9,search_bing,$210.00,12,5,2022
1121851,5067,1402721,12/24/2022,8,search_yahoo,$90.00,12,24,2022
1121852,5074,1402923,12/3/2022,10,social_tiktok,$115.00,12,3,2022
1121853,5137,1402609,12/26/2022,10,Yahoo,$30.00,12,26,2022
1121854,5109,1402693,12/30/2022,10,search_google,$190.00,12,30,2022
1121855,5020,1402673,12/26/2022,10,email_existing,$95.00,12,26,2022
1121856,5107,1402755,12/31/2022,10,email_existing,$230.00,12,31,2022
1121857,5095,1403051,12/2/2022,8,search_google,$180.00,12,2,2022
1121858,5046,1402975,12/16/2022,7,search_google,$50.00,12,16,2022
1121859,5053,1402984,12/18/2022,7,search_google,$95.00,12,18,2022
1121860,5119,1402581,12/21/2022,8,Google,$60.00,12,21,2022
1121861,5047,1402921,12/1/2022,9,search_bing,$70.00,12,1,2022
1121862,5130,1402887,12/13/2022,9,social_tiktok,$55.00,12,13,2022
1121863,5102,1403004,12/22/2022,9,search_bing,$175.00,12,22,2022
1121864,5124,1402770,12/3/2022,10,social_tiktok,$60.00,12,3,2022
1121865,5098,1402981,12/5/2022,6,Facebook,$225.00,12,5,2022
1121866,5124,1402867,12/18/2022,11,email_existing,$65.00,12,18,2022
1121867,5046,1402661,12/22/2022,9,search_google,$50.00,12,22,2022
1121868,5102,1402727,12/21/2022,6,affiliate_text,$190.00,12,21,2022
