ActivityID,ActivityType,ActivityTime,PageURL,UserAgent,ReferrerURL,DeviceID
59084,purchase,2023-02-01 5:25:43,www.beautyshop.com/complete,Mozilla/5.0 (Windows NT 10.0; sv-FI; rv:1.9.1.20) Gecko/8043-07-27 01:46:35 Firefox/10.0,www.beautyshop.com/checkout,26365C3D-17C1-4C65-BAF7-8320D94158CB
59085,checkout,2023-02-01 5:26:04,www.beautyshop.com/checkout,Mozilla/5.0 (Windows NT 10.0; sv-FI; rv:1.9.1.20) Gecko/8043-07-27 01:46:35 Firefox/10.0,www.beautyshop.com/product/9031,26365C3D-17C1-4C65-BAF7-8320D94158CB
59086,impression,2023-02-01 6:44:01,null,Chrome/14.27.(Windows NT 10.0; ber-MA) Presto/2.9.172 Version/10.00,www.yahoo.com,66342AB1-4498-4E2B-9F5B-FD23517AB5B8
59087,visit_site,2023-02-01 6:54:22,www.beautyshop.com,Chrome/14.27.(Windows NT 10.0; ber-MA) Presto/2.9.172 Version/10.00,www.yahoo.com,66342AB1-4498-4E2B-9F5B-FD23517AB5B8
59088,search,2023-02-01 6:58:36,www.beautyshop.com/search/?query=velvet+touch+foundation,Chrome/14.27.(Windows NT 10.0; ber-MA) Presto/2.9.172 Version/10.00,NULL,66342AB1-4498-4E2B-9F5B-FD23517AB5B8
59089,view_product,2023-02-01 7:01:20,www.beautyshop.com/product/9040,Chrome/14.27.(Windows NT 10.0; ber-MA) Presto/2.9.172 Version/10.00,www.yahoo.com,66342AB1-4498-4E2B-9F5B-FD23517AB5B8
59090,add_to_cart,2023-02-01 7:06:05,www.beautyshop.com/cart,Chrome/14.27.(Windows NT 10.0; ber-MA) Presto/2.9.172 Version/10.00,NULL,66342AB1-4498-4E2B-9F5B-FD23517AB5B8
59091,add_to_cart,2023-02-01 9:17:44,www.beautyshop.com/cart,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.0),NULL,c897f26c-f170-4860-b7c6-e49d9d662f6b
59092,checkout,2023-02-01 9:25:31,www.beautyshop.com/checkout,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.0),www.beautyshop.com/product/9025,c897f26c-f170-4860-b7c6-e49d9d662f6b
59093,purchase,2023-02-01 9:26:45,www.beautyshop.com/complete,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.0),www.beautyshop.com/checkout,c897f26c-f170-4860-b7c6-e49d9d662f6b
59094,search,2023-02-01 11:07:35,www.beautyshop.com/search/?query=natural+allure,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.1),NULL,22B74758-B3CD-4C16-A623-7DFE8605F1F2
59095,view_product,2023-02-01 11:11:21,www.beautyshop.com/product/9006,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.1),NULL,22B74758-B3CD-4C16-A623-7DFE8605F1F2
59096,add_to_cart,2023-02-01 11:14:49,www.beautyshop.com/cart,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.1),NULL,22B74758-B3CD-4C16-A623-7DFE8605F1F2
59097,checkout,2023-02-01 11:17:24,www.beautyshop.com/checkout,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.1),www.beautyshop.com/product/9006,22B74758-B3CD-4C16-A623-7DFE8605F1F2
59098,purchase,2023-02-01 11:21:39,www.beautyshop.com/complete,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.1),www.beautyshop.com/checkout,22B74758-B3CD-4C16-A623-7DFE8605F1F2
59099,view_product,2023-02-01 12:23:39,www.beautyshop.com/product/9024,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.1),NULL,0050431b-df8f-473a-b635-e6628bb2e6f8
59100,add_to_cart,2023-02-01 12:29:49,www.beautyshop.com/cart,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.1),NULL,0050431b-df8f-473a-b635-e6628bb2e6f8
59101,checkout,2023-02-01 12:32:32,www.beautyshop.com/checkout,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.1),www.beautyshop.com/product/9024,0050431b-df8f-473a-b635-e6628bb2e6f8
59102,purchase,2023-02-01 12:39:28,www.beautyshop.com/complete,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.1),www.beautyshop.com/checkout,0050431b-df8f-473a-b635-e6628bb2e6f8
59103,impression,2023-02-01 13:00:33,null,"Chrome/12.0 (iPhone OS 7_1_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/13.5p3103.0 Mobile/83J026 Safari/532.0",www.bing.com,934AFEA0-C7ED-476F-AC77-87E5DB1A91C5
59104,visit_site,2023-02-01 13:06:12,www.beautyshop.com,"Chrome/12.0 (iPhone OS 7_1_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/13.5p3103.0 Mobile/83J026 Safari/532.0",www.bing.com,934AFEA0-C7ED-476F-AC77-87E5DB1A91C5
59105,search,2023-02-01 13:11:44,www.beautyshop.com/search/?query=silkenstrand+solutions,"Chrome/12.0 (iPhone OS 7_1_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/13.5p3103.0 Mobile/83J026 Safari/532.0",NULL,934AFEA0-C7ED-476F-AC77-87E5DB1A91C5
59106,view_product,2023-02-01 13:15:40,www.beautyshop.com/product/9080,"Chrome/12.0 (iPhone OS 7_1_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/13.5p3103.0 Mobile/83J026 Safari/532.0",www.google.com,934AFEA0-C7ED-476F-AC77-87E5DB1A91C5
59107,impression,2023-02-01 13:44:26,null,Mozilla/5.0 (Android 2.3.5; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0,www.facebook.com,b6471317-806b-4542-934b-5ec87dd93dd4
59108,visit_site,2023-02-01 13:46:09,www.beautyshop.com,Mozilla/5.0 (Android 2.3.5; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0,www.facebook.com,b6471317-806b-4542-934b-5ec87dd93dd4
59109,search,2023-02-01 13:47:49,www.beautyshop.com/search/?query=gloss,Mozilla/5.0 (Android 2.3.5; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0,NULL,b6471317-806b-4542-934b-5ec87dd93dd4
59110,view_product,2023-02-01 13:55:31,www.beautyshop.com/product/9116,Mozilla/5.0 (Android 2.3.5; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0,www.bing.com,b6471317-806b-4542-934b-5ec87dd93dd4
59111,view_product,2023-02-01 16:13:14,www.beautyshop.com/product/9017,Mozilla/5.0 (Android 4.0.3; Mobile; rv:7.0) Gecko/7.0 Firefox/7.0,NULL,9DA8A4AF-11EC-41EF-9106-C0A9B02F884D
59112,add_to_cart,2023-02-01 16:14:25,www.beautyshop.com/cart,Mozilla/5.0 (Android 4.0.3; Mobile; rv:7.0) Gecko/7.0 Firefox/7.0,NULL,9DA8A4AF-11EC-41EF-9106-C0A9B02F884D
59113,view_product,2023-02-01 16:16:44,www.beautyshop.com/product/9049,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.41.6 (KHTML, like Gecko) Version/5.0.3 Safari/532.41.6",NULL,NULL
59114,email_open,2023-02-01 16:27:36,www.beautyshop.com/email/?campaign=holiday_glam,Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_0 like Mac OS X; mi-NZ) AppleWebKit/531.45.1 Version/4.0.5 Mobile/8B114 Safari/6531.45.1,Mail Client,NULL
59115,visit_site,2023-02-01 16:33:31,www.beautyshop.com,Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_0 like Mac OS X; mi-NZ) AppleWebKit/531.45.1 Version/4.0.5 Mobile/8B114 Safari/6531.45.1,Mail Client,NULL
59116,search,2023-02-01 16:35:57,www.beautyshop.com/search/?query=collagen+body+lotion,Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_0 like Mac OS X; mi-NZ) AppleWebKit/531.45.1 Version/4.0.5 Mobile/8B114 Safari/6531.45.1,NULL,NULL
59117,view_product,2023-02-01 16:37:34,www.beautyshop.com/product/9007,Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_0 like Mac OS X; mi-NZ) AppleWebKit/531.45.1 Version/4.0.5 Mobile/8B114 Safari/6531.45.1,Mail Client,NULL
59118,add_to_cart,2023-02-01 16:42:50,www.beautyshop.com/cart,Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_0 like Mac OS X; mi-NZ) AppleWebKit/531.45.1 Version/4.0.5 Mobile/8B114 Safari/6531.45.1,NULL,NULL
59119,checkout,2023-02-01 16:44:07,www.beautyshop.com/checkout,Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_0 like Mac OS X; mi-NZ) AppleWebKit/531.45.1 Version/4.0.5 Mobile/8B114 Safari/6531.45.1,www.beautyshop.com/product/9007,NULL
59120,visit_site,2023-02-01 17:26:06,www.beautyshop.com,Mozilla/5.0 (Android 4.4.2; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,NULL,3B5A547E-BB7A-4829-9312-433A10FCBD3D
59121,email_open,2023-02-01 17:27:01,www.beautyshop.com/email/?campaign=summer_sizzle,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/35.0.852.0 Safari/531.0",Mail Client,0F50C33F-AF3E-43E8-8EBD-121DBFF22C18
59122,visit_site,2023-02-01 17:29:56,www.beautyshop.com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/35.0.852.0 Safari/531.0",Mail Client,0F50C33F-AF3E-43E8-8EBD-121DBFF22C18
59123,search,2023-02-01 17:32:48,www.beautyshop.com/search/?query=rose+cologne,Mozilla/5.0 (Android 4.4.2; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,NULL,3B5A547E-BB7A-4829-9312-433A10FCBD3D
59124,search,2023-02-01 17:34:38,www.beautyshop.com/search/?query=shine+enhancing+shampoo,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/35.0.852.0 Safari/531.0",NULL,0F50C33F-AF3E-43E8-8EBD-121DBFF22C18
59125,view_product,2023-02-01 17:35:07,www.beautyshop.com/product/9014,Mozilla/5.0 (Android 4.4.2; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,NULL,3B5A547E-BB7A-4829-9312-433A10FCBD3D
59126,view_product,2023-02-01 17:37:19,www.beautyshop.com/product/9078,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/35.0.852.0 Safari/531.0",Mail Client,0F50C33F-AF3E-43E8-8EBD-121DBFF22C18
59127,add_to_cart,2023-02-01 17:40:03,www.beautyshop.com/cart,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/35.0.852.0 Safari/531.0",NULL,0F50C33F-AF3E-43E8-8EBD-121DBFF22C18
59128,add_to_cart,2023-02-01 17:42:30,www.beautyshop.com/cart,Mozilla/5.0 (Android 4.4.2; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,NULL,3B5A547E-BB7A-4829-9312-433A10FCBD3D
59129,checkout,2023-02-01 17:42:39,www.beautyshop.com/checkout,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/35.0.852.0 Safari/531.0",www.beautyshop.com/product/9078,0F50C33F-AF3E-43E8-8EBD-121DBFF22C18
59130,purchase,2023-02-01 17:44:00,www.beautyshop.com/complete,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/35.0.852.0 Safari/531.0",www.beautyshop.com/checkout,0F50C33F-AF3E-43E8-8EBD-121DBFF22C18
59131,checkout,2023-02-01 17:51:42,www.beautyshop.com/checkout,Mozilla/5.0 (Android 4.4.2; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,www.beautyshop.com/product/9014,3B5A547E-BB7A-4829-9312-433A10FCBD3D
59132,purchase,2023-02-01 18:00:21,www.beautyshop.com/complete,Mozilla/5.0 (Android 4.4.2; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,www.beautyshop.com/checkout,3B5A547E-BB7A-4829-9312-433A10FCBD3D
59133,view_product,2023-02-01 19:47:15,www.beautyshop.com/product/9002,Chrome/10.72.(Windows 98; Win 9x 4.90; xh-ZA) Presto/2.9.173 Version/12.00,NULL,e43ad24c-7e90-4da7-8f31-3c04836cd04f
59134,add_to_cart,2023-02-01 19:48:30,www.beautyshop.com/cart,Chrome/10.72.(Windows 98; Win 9x 4.90; xh-ZA) Presto/2.9.173 Version/12.00,NULL,e43ad24c-7e90-4da7-8f31-3c04836cd04f
59135,checkout,2023-02-01 19:51:50,www.beautyshop.com/checkout,Chrome/10.72.(Windows 98; Win 9x 4.90; xh-ZA) Presto/2.9.173 Version/12.00,www.beautyshop.com/product/9002,e43ad24c-7e90-4da7-8f31-3c04836cd04f
59136,view_product,2023-02-01 20:00:14,www.beautyshop.com/product/9078,"Chrome/14.2 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/14.0.898.0 Mobile/04E833 Safari/536.1",NULL,NULL
59137,add_to_cart,2023-02-01 20:08:46,www.beautyshop.com/cart,"Chrome/14.2 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/14.0.898.0 Mobile/04E833 Safari/536.1",NULL,NULL
59138,checkout,2023-02-01 20:13:18,www.beautyshop.com/checkout,"Chrome/14.2 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/14.0.898.0 Mobile/04E833 Safari/536.1",www.beautyshop.com/product/9078,NULL
59139,search,2023-02-01 20:26:19,www.beautyshop.com/search/?query=invigorating+scalp+massage+brush,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.0),NULL,47895f4a-537d-4c0c-b4d9-2299fe5ad201
59140,view_product,2023-02-01 20:31:10,www.beautyshop.com/product/9123,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.0),NULL,47895f4a-537d-4c0c-b4d9-2299fe5ad201
59141,add_to_cart,2023-02-01 20:39:00,www.beautyshop.com/cart,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.0),NULL,47895f4a-537d-4c0c-b4d9-2299fe5ad201
59142,checkout,2023-02-01 20:43:50,www.beautyshop.com/checkout,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.0),www.beautyshop.com/product/9123,47895f4a-537d-4c0c-b4d9-2299fe5ad201
59143,impression,2023-02-01 20:45:40,null,Chrome/10.28.(Windows NT 5.1; en-DK) Presto/2.9.183 Version/11.00,www.google.com,NULL
59144,visit_site,2023-02-01 20:50:27,www.beautyshop.com,Chrome/10.28.(Windows NT 5.1; en-DK) Presto/2.9.183 Version/11.00,www.google.com,NULL
59145,search,2023-02-01 20:56:55,www.beautyshop.com/search/?query=illuminating+highlighter+palette,Chrome/10.28.(Windows NT 5.1; en-DK) Presto/2.9.183 Version/11.00,NULL,NULL
59146,view_product,2023-02-01 20:57:36,www.beautyshop.com/product/9045,Chrome/10.28.(Windows NT 5.1; en-DK) Presto/2.9.183 Version/11.00,www.yahoo.com,NULL
59147,email_open,2023-02-01 21:04:39,www.beautyshop.com/email/?campaign=summer_sizzle,Opera/9.51.(X11; Linux i686; he-IL) Presto/2.9.185 Version/10.00,Mail Client,40a21a83-71d6-4f33-a470-92c50ef87a86
59148,visit_site,2023-02-01 21:09:24,www.beautyshop.com,Opera/9.51.(X11; Linux i686; he-IL) Presto/2.9.185 Version/10.00,Mail Client,40a21a83-71d6-4f33-a470-92c50ef87a86
59149,search,2023-02-01 21:11:44,www.beautyshop.com/search/?query=glossy+conditioner,Opera/9.51.(X11; Linux i686; he-IL) Presto/2.9.185 Version/10.00,NULL,40a21a83-71d6-4f33-a470-92c50ef87a86
59150,view_product,2023-02-01 21:15:40,www.beautyshop.com/product/9082,Opera/9.51.(X11; Linux i686; he-IL) Presto/2.9.185 Version/10.00,Mail Client,40a21a83-71d6-4f33-a470-92c50ef87a86
59151,impression,2023-02-01 21:16:29,null,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),www.google.com,NULL
59152,add_to_cart,2023-02-01 21:23:33,www.beautyshop.com/cart,Opera/8.48.(Windows NT 5.01; si-LK) Presto/2.9.170 Version/12.00,NULL,NULL
59153,visit_site,2023-02-01 21:23:39,www.beautyshop.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),www.google.com,NULL
59154,checkout,2023-02-01 21:26:05,www.beautyshop.com/checkout,Opera/8.48.(Windows NT 5.01; si-LK) Presto/2.9.170 Version/12.00,www.beautyshop.com/product/9084,NULL
59155,search,2023-02-01 21:34:29,www.beautyshop.com/search/?query=hair,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),NULL,NULL
59156,view_product,2023-02-01 21:40:20,www.beautyshop.com/product/9090,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),www.bing.com,NULL
59157,add_to_cart,2023-02-01 21:43:51,www.beautyshop.com/cart,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),NULL,NULL
59158,checkout,2023-02-01 21:49:42,www.beautyshop.com/checkout,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),www.beautyshop.com/product/9090,NULL
59159,purchase,2023-02-01 21:52:32,www.beautyshop.com/complete,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),www.beautyshop.com/checkout,NULL
59160,impression,2023-02-01 22:00:12,null,Mozilla/5.0 (Windows NT 6.1; ff-SN; rv:1.9.2.20) Gecko/4866-10-24 02:23:44 Firefox/11.0,www.google.com,NULL
59161,visit_site,2023-02-01 22:04:45,www.beautyshop.com,Mozilla/5.0 (Windows NT 6.1; ff-SN; rv:1.9.2.20) Gecko/4866-10-24 02:23:44 Firefox/11.0,www.google.com,NULL
59162,search,2023-02-01 22:12:04,www.beautyshop.com/search/?query=airbrush+finish+setting+spray,Mozilla/5.0 (Windows NT 6.1; ff-SN; rv:1.9.2.20) Gecko/4866-10-24 02:23:44 Firefox/11.0,NULL,NULL
59163,view_product,2023-02-01 22:18:55,www.beautyshop.com/product/9012,Mozilla/5.0 (Windows NT 6.1; ff-SN; rv:1.9.2.20) Gecko/4866-10-24 02:23:44 Firefox/11.0,www.yahoo.com,NULL
59164,visit_site,2023-02-01 22:51:34,www.beautyshop.com,Opera/9.99.(Windows NT 6.2; be-BY) Presto/2.9.168 Version/10.00,NULL,NULL
59165,search,2023-02-01 22:57:09,www.beautyshop.com/search/?query=fragrance,Opera/9.99.(Windows NT 6.2; be-BY) Presto/2.9.168 Version/10.00,NULL,NULL
59166,view_product,2023-02-01 23:04:42,www.beautyshop.com/product/9062,Opera/9.99.(Windows NT 6.2; be-BY) Presto/2.9.168 Version/10.00,NULL,NULL
59167,impression,2023-02-01 23:18:27,null,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.1),www.yahoo.com,NULL
59168,visit_site,2023-02-01 23:25:04,www.beautyshop.com,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.1),www.yahoo.com,NULL
59169,search,2023-02-01 23:32:27,www.beautyshop.com/search/?query=brow+perfecting+pencil,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.1),NULL,NULL
59170,view_product,2023-02-01 23:38:00,www.beautyshop.com/product/9061,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.1),www.facebook.com,NULL
59171,search,2023-02-02 0:12:24,www.beautyshop.com/search/?query=hair+care,Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_0 like Mac OS X; bem-ZM) AppleWebKit/532.11.7 Version/4.0.5 Mobile/8B115 Safari/6532.11.7,NULL,3b413303-2f61-44cb-9a8e-240504585e88
59172,view_product,2023-02-02 0:14:34,www.beautyshop.com/product/9080,Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_0 like Mac OS X; bem-ZM) AppleWebKit/532.11.7 Version/4.0.5 Mobile/8B115 Safari/6532.11.7,NULL,3b413303-2f61-44cb-9a8e-240504585e88
59173,visit_site,2023-02-02 0:26:57,www.beautyshop.com,Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; aa-ER) AppleWebKit/534.40.1 Version/3.0.5 Mobile/8B116 Safari/6534.40.1,NULL,NULL
59174,search,2023-02-02 0:31:34,www.beautyshop.com/search/?query=berry+blast+serum,Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; aa-ER) AppleWebKit/534.40.1 Version/3.0.5 Mobile/8B116 Safari/6534.40.1,NULL,NULL
59175,view_product,2023-02-02 0:32:44,www.beautyshop.com/product/9008,Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; aa-ER) AppleWebKit/534.40.1 Version/3.0.5 Mobile/8B116 Safari/6534.40.1,NULL,NULL
59176,add_to_cart,2023-02-02 0:32:59,www.beautyshop.com/cart,Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; aa-ER) AppleWebKit/534.40.1 Version/3.0.5 Mobile/8B116 Safari/6534.40.1,NULL,NULL
59177,checkout,2023-02-02 0:38:23,www.beautyshop.com/checkout,Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; aa-ER) AppleWebKit/534.40.1 Version/3.0.5 Mobile/8B116 Safari/6534.40.1,www.beautyshop.com/product/9008,NULL
59178,impression,2023-02-02 1:08:39,null,Opera/9.63.(X11; Linux x86_64; id-ID) Presto/2.9.161 Version/11.00,www.google.com,FB713C51-3285-417A-B659-AB3B380E425D
59179,visit_site,2023-02-02 1:11:31,www.beautyshop.com,Opera/9.63.(X11; Linux x86_64; id-ID) Presto/2.9.161 Version/11.00,www.google.com,FB713C51-3285-417A-B659-AB3B380E425D
59180,search,2023-02-02 1:16:17,www.beautyshop.com/search/?query=hair+mask,Opera/9.63.(X11; Linux x86_64; id-ID) Presto/2.9.161 Version/11.00,NULL,FB713C51-3285-417A-B659-AB3B380E425D
59181,view_product,2023-02-02 1:18:47,www.beautyshop.com/product/9031,Opera/9.63.(X11; Linux x86_64; id-ID) Presto/2.9.161 Version/11.00,www.google.com,FB713C51-3285-417A-B659-AB3B380E425D
59182,add_to_cart,2023-02-02 1:23:16,www.beautyshop.com/cart,Opera/9.63.(X11; Linux x86_64; id-ID) Presto/2.9.161 Version/11.00,NULL,FB713C51-3285-417A-B659-AB3B380E425D
59183,checkout,2023-02-02 1:28:03,www.beautyshop.com/checkout,Opera/9.63.(X11; Linux x86_64; id-ID) Presto/2.9.161 Version/11.00,www.beautyshop.com/product/9031,FB713C51-3285-417A-B659-AB3B380E425D
59184,purchase,2023-02-02 1:31:14,www.beautyshop.com/complete,Opera/9.63.(X11; Linux x86_64; id-ID) Presto/2.9.161 Version/11.00,www.beautyshop.com/checkout,FB713C51-3285-417A-B659-AB3B380E425D
59185,view_product,2023-02-02 2:12:40,www.beautyshop.com/product/9073,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/54.0.817.0 Safari/536.1",NULL,da49607a-b58e-4606-80eb-5be090c95469
59186,email_open,2023-02-02 3:16:08,www.beautyshop.com/email/?campaign=new_year_new_you,Mozilla/5.0 (Android 2.3.5; Mobile; rv:66.0) Gecko/66.0 Firefox/66.0,Mail Client,NULL
59187,visit_site,2023-02-02 3:17:45,www.beautyshop.com,Mozilla/5.0 (Android 2.3.5; Mobile; rv:66.0) Gecko/66.0 Firefox/66.0,Mail Client,NULL
59188,search,2023-02-02 3:18:36,www.beautyshop.com/search/?query=hair+care,Mozilla/5.0 (Android 2.3.5; Mobile; rv:66.0) Gecko/66.0 Firefox/66.0,NULL,NULL
59189,email_open,2023-02-02 3:25:25,www.beautyshop.com/email/?campaign=spring_awakening,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5; rv:1.9.3.20) Gecko/9180-08-24 13:53:27 Firefox/5.0,Mail Client,21fe2663-fb3c-483c-8171-71501a395684
59190,view_product,2023-02-02 3:28:13,www.beautyshop.com/product/9005,Mozilla/5.0 (Android 2.3.5; Mobile; rv:66.0) Gecko/66.0 Firefox/66.0,Mail Client,NULL
59191,visit_site,2023-02-02 3:33:01,www.beautyshop.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5; rv:1.9.3.20) Gecko/9180-08-24 13:53:27 Firefox/5.0,Mail Client,21fe2663-fb3c-483c-8171-71501a395684
59192,search,2023-02-02 3:34:35,www.beautyshop.com/search/?query=hair+care,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5; rv:1.9.3.20) Gecko/9180-08-24 13:53:27 Firefox/5.0,NULL,21fe2663-fb3c-483c-8171-71501a395684
59193,view_product,2023-02-02 3:39:28,www.beautyshop.com/product/9080,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5; rv:1.9.3.20) Gecko/9180-08-24 13:53:27 Firefox/5.0,Mail Client,21fe2663-fb3c-483c-8171-71501a395684
59194,add_to_cart,2023-02-02 3:41:16,www.beautyshop.com/cart,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5; rv:1.9.3.20) Gecko/9180-08-24 13:53:27 Firefox/5.0,NULL,21fe2663-fb3c-483c-8171-71501a395684
59195,checkout,2023-02-02 3:45:30,www.beautyshop.com/checkout,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5; rv:1.9.3.20) Gecko/9180-08-24 13:53:27 Firefox/5.0,www.beautyshop.com/product/9080,21fe2663-fb3c-483c-8171-71501a395684
59196,view_product,2023-02-02 3:48:06,www.beautyshop.com/product/9089,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_0 rv:6.0; kn-IN) AppleWebKit/532.2.5 Version/4.0 Safari/532.2.5,NULL,ec27a450-f116-4a77-9b8a-a9f9828f512b
59197,email_open,2023-02-02 4:05:07,www.beautyshop.com/email/?campaign=new_year_new_you,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/41.0.888.0 Safari/533.1",Mail Client,588DE146-064A-46F9-83D5-D6BA62B10FB6
59198,visit_site,2023-02-02 4:12:54,www.beautyshop.com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/41.0.888.0 Safari/533.1",Mail Client,588DE146-064A-46F9-83D5-D6BA62B10FB6
59199,search,2023-02-02 4:19:06,www.beautyshop.com/search/?query=exfoliating+sea+salt+body,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/41.0.888.0 Safari/533.1",NULL,588DE146-064A-46F9-83D5-D6BA62B10FB6
59200,view_product,2023-02-02 4:23:58,www.beautyshop.com/product/9006,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/41.0.888.0 Safari/533.1",Mail Client,588DE146-064A-46F9-83D5-D6BA62B10FB6
